Dim1,Dim2,Class
45.126915,-19.702871,3.0
-38.871094,31.08262,3.0
9.833567,34.982887,1.0
-46.482224,49.9795,1.0
18.542217,39.758698,1.0
52.48133,-15.77187,3.0
58.22255,15.884636,4.0
-37.079353,26.303627,3.0
62.721874,21.655764,1.0
10.385022,-39.954166,1.0
-22.27813,-37.021027,1.0
-59.99139,43.719124,3.0
60.787315,15.676936,4.0
36.291557,-16.036104,4.0
42.864967,-27.693584,
-57.305977,43.174286,4.0
58.92801,-28.189053,4.0
-16.042446,11.863622,1.0
37.130276,-45.513763,1.0
-56.601627,40.52844,4.0
-62.079056,59.15265,1.0
-38.97157,35.796,1.0
-5.0330305,-44.62503,1.0
7.7914743,-17.936005,4.0
-59.14827,41.484016,3.0
-49.486973,-53.540344,1.0
12.167819,-39.298607,1.0
-28.280102,-55.456367,1.0
9.653036,-32.79095,1.0
69.02156,-61.534885,4.0
53.943398,43.543484,1.0
36.077568,-20.865774,4.0
64.856476,-2.2305288,5.0
62.57693,33.323135,4.0
-34.072342,-50.497677,4.0
61.28766,-18.52897,1.0
52.85846,44.669273,1.0
64.87941,-24.594528,1.0
38.954292,-17.71687,4.0
-14.680112,-10.152173,1.0
29.44085,-52.936726,1.0
-9.760126,-66.02427,1.0
46.97286,-47.59352,1.0
-60.768333,43.154125,3.0
-27.958029,6.412698,4.0
-27.680126,-50.691483,1.0
-63.207474,60.737694,1.0
80.756935,2.9188328,1.0
-39.929554,59.0052,1.0
-34.760822,-17.409103,1.0
68.51311,14.238649,1.0
55.94371,41.652367,1.0
-17.889946,53.691143,1.0
55.768223,41.69461,1.0
79.021385,-5.026483,4.0
11.587358,-28.986961,1.0
37.967712,-46.146217,3.0
-56.383625,40.48831,4.0
-13.636655,-37.3328,1.0
-14.201204,-75.06767,
11.359967,-38.831894,1.0
52.325718,-35.683434,1.0
-36.778774,54.561638,1.0
60.62325,-28.305008,1.0
-66.60851,66.436005,5.0
-42.452675,-62.8511,
-33.853443,-13.786181,
11.7218275,-18.822472,1.0
82.36079,5.8973784,1.0
-33.11456,34.813335,1.0
58.900078,52.68088,1.0
-30.326767,-68.74678,1.0
-29.121521,-51.911686,1.0
-46.01175,61.233284,1.0
0.22741881,-75.47793,3.0
49.7825,-31.068174,1.0
-26.613039,-12.102017,4.0
-42.96793,44.312912,1.0
-48.307888,54.81326,3.0
12.568542,-40.262115,1.0
40.298504,-48.684547,1.0
29.907036,-61.83373,1.0
68.32056,-5.782857,3.0
52.625927,43.315586,3.0
-38.56679,-69.90218,3.0
80.25416,20.098972,5.0
80.18016,22.16822,4.0
48.266006,-22.61941,3.0
62.909653,35.992878,1.0
-26.191116,-67.73266,1.0
10.250642,-3.6130702,4.0
-63.05697,65.06189,1.0
-13.100652,32.72676,4.0
-38.98719,41.895992,4.0
5.0563817,-63.496677,3.0
33.215218,-65.96283,
66.78432,17.829178,1.0
-34.308884,-70.53075,1.0
4.137811,-64.08421,1.0
-2.0995307,-9.843919,3.0
-13.292064,-37.62364,1.0
-41.54741,-55.81063,1.0
-10.627297,-59.29942,4.0
-3.1444573,39.506897,4.0
48.702667,-12.561698,1.0
-34.905212,-50.915867,1.0
8.704492,-21.092411,4.0
-21.611708,47.016262,1.0
56.05038,19.965984,1.0
-35.50536,32.644604,1.0
-60.49472,50.407734,1.0
-37.008495,-53.489727,1.0
-46.698643,61.19895,1.0
73.74294,-20.879385,3.0
70.555176,-68.25034,4.0
-15.604861,65.03959,1.0
42.6829,-54.307613,1.0
55.754753,-25.960564,3.0
74.12813,17.100618,1.0
-38.694393,-55.95277,1.0
-51.76179,-42.917297,1.0
-52.726402,40.08179,3.0
-32.958115,-20.186213,
-26.595028,-47.48346,4.0
-17.045046,68.17877,3.0
-8.798896,56.07433,3.0
37.51491,-59.44608,4.0
63.84256,-0.18318127,4.0
-49.77005,63.545803,5.0
-12.26752,-85.58522,1.0
-36.95963,-54.379753,1.0
48.94089,-30.511772,3.0
42.494453,-23.02772,1.0
10.726036,-85.18263,1.0
70.82154,-69.07245,4.0
9.175968,65.77699,1.0
75.201515,-9.48194,1.0
83.22777,7.187903,1.0
33.635372,-47.461346,4.0
-9.894798,-84.17212,
-36.95299,26.164188,3.0
63.029575,-19.621264,3.0
-28.537712,-59.877365,1.0
41.27094,-53.30364,1.0
-37.510803,-53.743626,1.0
-37.902428,-54.35361,1.0
-29.293135,-67.77594,3.0
31.692358,-64.79567,1.0
-38.85976,-71.383156,1.0
-34.75468,-70.122856,1.0
61.32872,56.116154,1.0
70.8259,-68.197754,4.0
57.276993,53.16109,3.0
57.431984,39.45907,3.0
56.52245,55.823616,5.0
-64.603065,58.541374,5.0
-24.517199,32.89481,3.0
-67.4453,66.43274,1.0
52.34129,31.260965,
-49.08401,63.555725,1.0
-66.51124,65.61642,5.0
-61.287045,64.49411,
-61.2824,65.36181,5.0
-64.41501,59.06537,5.0
-39.10195,63.166958,1.0
-67.10192,59.257996,1.0
-66.37598,65.75409,5.0
-67.555466,66.26518,5.0
-64.7932,62.097492,5.0
-64.86846,62.304398,5.0
-66.06935,65.114136,5.0
-64.78229,61.3173,5.0
-60.461903,61.89588,1.0
73.88844,-61.055325,1.0
64.701836,19.553318,1.0
-37.21283,-54.531666,1.0
72.48465,16.463192,5.0
57.470448,-15.712348,4.0
55.685726,53.197773,1.0
27.021109,3.3073394,4.0
-58.42882,-22.308945,1.0
-38.078777,-70.448555,1.0
55.7222,-30.469177,1.0
-38.441093,-58.53013,1.0
9.114196,-44.381638,1.0
57.51456,21.290295,4.0
56.615555,56.002884,3.0
43.647465,-2.5470147,1.0
-53.010918,59.22866,4.0
34.46475,-59.544132,1.0
2.6260142,-21.217142,1.0
-41.726433,-58.918846,1.0
6.1236715,-37.83802,1.0
-58.091354,-22.238913,1.0
52.934856,41.698254,5.0
2.529345,-57.502415,4.0
72.18248,-59.316944,1.0
27.08207,-31.923471,1.0
-18.017637,24.21159,1.0
-7.252577,-80.787346,1.0
-43.86386,-66.43261,1.0
-14.075181,2.2161043,1.0
-25.834965,20.37912,3.0
-8.78313,-2.5562432,1.0
-32.46754,23.94313,4.0
-4.5445704,-68.59675,4.0
-27.970242,-56.07258,4.0
1.2576156,-84.628525,1.0
69.35944,21.79663,3.0
36.07992,-47.216854,1.0
0.6649692,20.96863,3.0
41.299587,-27.977268,
-27.219587,-30.349205,
25.504223,-58.199707,
25.840994,-55.493576,
69.30948,-61.81941,
3.2304301,-58.016144,4.0
77.65509,22.496843,1.0
-6.140575,-10.020913,1.0
-25.555407,-14.165931,4.0
-0.7896399,5.622783,1.0
-23.105974,-51.37819,3.0
-14.604733,-10.526422,1.0
61.920757,33.06206,3.0
57.57266,51.32571,5.0
69.028046,-61.539745,1.0
-34.52207,-70.30363,1.0
-37.129345,-54.320877,1.0
9.716847,-47.82999,1.0
-35.3394,-51.93792,1.0
70.20441,20.214382,1.0
-57.09909,43.62892,
-6.76272,-85.37591,1.0
45.78016,-6.632134,4.0
9.3672085,69.98568,3.0
-14.903622,20.00956,1.0
38.26418,-48.12993,5.0
61.19631,52.60769,3.0
0.6585281,-79.836136,1.0
-46.791332,-15.630935,4.0
65.70931,-2.8322575,
11.297969,-41.66055,4.0
43.15141,-51.16354,1.0
25.90763,-27.143066,3.0
16.375092,-76.628075,1.0
-8.237776,-0.63785017,1.0
-35.28295,-53.384987,
15.492495,-72.861565,
5.144372,-81.56908,1.0
-41.8052,-56.194485,1.0
48.032837,-50.682106,1.0
-5.1981316,3.0647228,1.0
20.551786,17.12609,1.0
6.236836,-37.607044,1.0
28.98504,-56.69668,1.0
70.458565,21.224821,1.0
62.273384,54.271683,
-7.1282163,-81.13858,1.0
54.159927,42.710056,3.0
-49.27183,39.7984,4.0
11.264464,-30.437662,5.0
-7.147304,11.919266,1.0
-41.024685,-55.517574,1.0
66.25158,47.338276,5.0
22.259634,-45.30546,4.0
35.32085,27.185024,1.0
73.71935,-11.388888,5.0
-15.766596,54.41978,4.0
65.38561,-18.402245,3.0
42.44527,-46.79371,3.0
-52.13643,58.07394,1.0
65.90524,16.384573,4.0
8.182276,23.305618,1.0
-5.01097,-63.906666,1.0
-42.55845,63.012814,1.0
12.393505,-79.369446,1.0
-1.5025798,-71.165794,3.0
-53.371586,54.577003,5.0
36.267258,-48.64435,1.0
9.755526,-31.381195,1.0
-45.550766,61.212948,1.0
33.882225,19.999477,4.0
12.390029,-64.44484,3.0
-64.88616,67.27873,3.0
59.49313,-24.18058,1.0
-25.498827,-54.833508,3.0
68.70176,-62.364677,5.0
-41.824642,-56.293407,1.0
-21.241592,-50.726826,4.0
-47.85011,-50.60837,1.0
-20.317173,45.641117,1.0
-29.040375,-54.14429,
-38.20252,-70.99018,1.0
-25.422234,-49.338326,1.0
-38.62002,-57.684498,1.0
-45.926605,-54.337612,1.0
64.016815,-18.840223,3.0
59.793163,15.774303,3.0
81.241486,7.2319517,1.0
-38.052044,-70.450584,1.0
-9.355447,24.434103,1.0
-8.09526,35.11115,1.0
70.2902,-57.689472,
57.166573,-35.35862,1.0
56.992493,-27.03802,1.0
-7.328639,-65.7665,4.0
2.8921587,-22.372765,1.0
-28.582378,-53.508183,1.0
55.521717,52.191673,1.0
-45.706577,66.34687,1.0
81.64001,4.155742,
-37.560585,-68.61044,1.0
-16.303019,48.9284,1.0
-51.53114,-49.282745,4.0
69.48174,46.151897,4.0
23.705427,-47.37263,5.0
14.234638,61.10856,1.0
-12.904011,33.134598,4.0
44.57148,-52.617107,4.0
59.15488,52.648457,1.0
76.004265,18.669786,1.0
-26.459875,-54.451458,1.0
43.344982,-51.26078,1.0
53.60143,45.27633,3.0
2.9262238,-20.91673,1.0
-49.638065,60.01144,3.0
10.149702,64.445335,1.0
59.583755,-35.0325,1.0
6.7751565,-87.77997,
58.610966,30.88325,3.0
46.902172,-48.12525,1.0
62.247158,23.257961,1.0
65.68853,15.438104,3.0
53.905476,40.070915,3.0
-47.377647,40.073784,1.0
68.100365,47.135708,1.0
-4.836181,-46.794262,4.0
-54.003296,-13.535728,1.0
5.702246,-38.60575,1.0
-31.626804,20.091108,1.0
43.75579,-28.828827,1.0
71.5449,21.648174,3.0
56.453217,33.424328,1.0
-16.119017,-31.998262,3.0
42.54034,-46.755756,3.0
-28.672678,-64.7695,1.0
-0.7194573,-81.466,1.0
-37.16673,-68.802025,1.0
23.33388,-58.998936,1.0
68.74391,-6.018654,1.0
-14.02847,-76.79041,1.0
2.9251914,-39.22991,1.0
-46.599594,-53.77669,1.0
-65.41405,59.08186,1.0
61.59102,36.785725,3.0
8.16461,-31.595469,1.0
-23.532692,-50.2046,1.0
-25.40645,1.3186502,4.0
63.682003,43.991165,3.0
63.75736,-24.384047,
-49.826725,-42.499004,1.0
-28.125835,-50.710377,1.0
-52.668755,-40.810326,1.0
-49.279785,42.182877,1.0
-29.636637,41.16854,1.0
64.50449,-18.109716,4.0
51.80918,-34.66192,
63.76665,43.051052,1.0
53.497105,22.523785,1.0
57.948467,21.956245,1.0
-50.91974,-46.038242,
77.18897,20.97907,1.0
-49.57664,-55.072063,1.0
7.8756385,-38.29933,1.0
-65.39223,61.80618,1.0
34.156277,-58.027397,
73.690735,-11.023426,
-38.86042,-16.496471,4.0
-59.722088,61.857788,1.0
-47.071163,54.764465,5.0
-64.26937,61.960255,1.0
10.237809,-75.32687,1.0
55.075752,55.90732,1.0
42.174164,-11.386879,3.0
-55.16121,60.070526,1.0
-52.926292,-18.403616,5.0
-27.120064,36.0786,3.0
-29.14281,55.05899,1.0
32.258038,-30.662746,1.0
-63.7365,61.92169,5.0
-47.08109,63.516155,5.0
-48.135464,64.73804,5.0
-52.72203,-40.757904,1.0
26.221766,-58.1617,
28.4508,-49.874577,5.0
-2.7278402,-69.09334,4.0
-45.3655,53.905403,1.0
63.027843,-23.05272,1.0
-55.700287,60.32188,1.0
70.37456,-19.166319,1.0
57.74785,39.87141,3.0
-46.26481,64.95003,1.0
-16.593138,43.48807,4.0
-62.125286,65.09664,1.0
60.328407,-25.119308,1.0
56.67409,57.4427,1.0
58.67574,52.825565,3.0
-41.760677,-55.747475,1.0
-41.65077,-56.98485,1.0
-42.561996,-55.233345,1.0
-39.071873,-56.438225,1.0
66.71539,38.23247,1.0
-39.909035,-56.035717,1.0
-40.427826,-55.80441,1.0
0.29536936,-24.028936,5.0
-39.840164,-56.29782,1.0
30.664305,-60.921116,1.0
-42.15949,-58.846703,1.0
67.989525,13.89621,1.0
-31.106329,-70.452644,1.0
1.9705677,-39.52529,1.0
-33.336735,17.795246,4.0
63.34041,-0.7537801,4.0
-20.104156,31.383335,1.0
5.860983,35.753914,3.0
54.31612,40.843502,4.0
59.679787,50.42581,4.0
15.488173,55.30419,1.0
76.96443,21.338882,1.0
60.295956,36.80963,3.0
54.075516,36.719196,5.0
78.664085,-5.9243536,1.0
-38.057095,-71.12269,3.0
76.36181,2.0442126,1.0
35.746567,-49.28109,1.0
-39.917343,-65.224174,4.0
52.58413,36.642868,5.0
-62.805305,64.423996,1.0
69.76895,21.67867,1.0
74.16443,19.9976,3.0
76.599075,1.0198753,4.0
-35.313595,-9.174803,
57.310173,16.08954,3.0
53.13872,55.109753,1.0
4.7202234,-59.908188,1.0
-58.12029,63.91952,1.0
68.49818,-62.223373,1.0
0.021146992,-76.32035,1.0
-47.16745,45.39152,1.0
59.87324,56.210964,4.0
9.464444,-45.522602,1.0
-27.65746,32.115585,1.0
-33.153618,43.52698,4.0
33.303402,-46.521244,1.0
53.44318,43.85567,1.0
56.04837,42.861404,3.0
-52.06306,-53.06027,4.0
11.134266,-40.03443,1.0
60.473473,55.095577,1.0
-47.858627,-50.587105,1.0
-38.737003,-57.26288,1.0
57.497345,20.52558,3.0
70.8261,-68.19771,1.0
3.4458756,-56.619156,3.0
-64.7649,59.262115,1.0
41.96296,-11.423875,4.0
53.510338,-17.132614,3.0
-43.04699,-63.150368,1.0
-32.638294,26.865383,4.0
-53.955822,39.77003,4.0
52.082874,-26.692253,3.0
33.402172,46.760406,3.0
34.382515,-56.445137,
22.03886,-13.120962,1.0
65.977974,33.046005,3.0
73.716324,-11.418999,5.0
35.852566,16.939789,1.0
8.004735,-84.149605,1.0
75.2096,20.165426,3.0
-27.54967,-55.293564,1.0
-50.794174,39.91039,1.0
-40.355114,-70.237686,1.0
-19.661493,-52.695576,4.0
-56.32627,39.7462,4.0
78.27595,19.977571,4.0
-3.4229755,41.06754,3.0
-39.81351,-55.762188,1.0
-5.8502264,-45.754463,3.0
1.9616549,-68.870674,1.0
62.66251,-22.381775,1.0
-12.379472,-36.01248,1.0
69.798805,-59.1819,1.0
29.940435,-26.270681,1.0
61.233597,32.55567,4.0
10.731933,-37.71162,1.0
10.557566,-45.4316,1.0
-49.861515,-49.29413,4.0
2.0451605,48.727165,5.0
-35.54206,16.615927,4.0
7.6728945,-2.5752993,3.0
69.979904,-65.000534,1.0
-31.25494,-54.21386,1.0
65.799866,15.37927,3.0
65.37038,47.84187,3.0
-33.301884,38.087105,1.0
-61.563694,61.600445,5.0
9.705455,60.05913,3.0
81.6848,3.8509572,
4.003859,-79.479,5.0
9.652594,-18.3447,1.0
65.55488,-4.569773,4.0
15.831043,-77.72059,1.0
1.1386149,-6.6087346,5.0
46.963665,-48.893642,1.0
71.950165,42.36016,4.0
-32.964256,17.707712,3.0
-43.007793,-64.22352,1.0
-31.860342,19.922617,4.0
43.744984,-52.569412,1.0
-7.4027214,-80.12628,1.0
70.575424,-57.545696,1.0
-49.56065,-42.353947,1.0
-8.40258,-77.80937,1.0
4.860183,63.088985,1.0
-31.884104,-51.382713,1.0
-50.5628,-42.69545,1.0
-0.093176685,-59.31204,
7.95007,-20.202002,
37.91409,-23.896725,4.0
-39.163868,-69.889244,1.0
52.56174,55.53238,1.0
-44.205845,-55.144432,1.0
65.57237,-24.441034,1.0
56.71384,34.703384,3.0
72.182465,-59.316914,
-32.4246,-71.13201,1.0
-16.113743,23.615038,4.0
60.19429,-36.835785,3.0
-3.9980962,50.54458,1.0
18.98563,9.732168,5.0
15.173733,5.604441,1.0
60.843998,16.485664,4.0
-38.175846,-67.427055,3.0
-47.083668,41.520096,1.0
-16.540846,-9.480853,
-55.59404,39.86279,3.0
63.73884,-1.3937953,4.0
-16.561512,20.860765,5.0
30.771624,14.178339,4.0
-22.633041,-55.12711,1.0
56.219864,-15.993594,1.0
4.8206353,-83.94564,3.0
68.346054,43.027267,1.0
2.8903027,-56.790718,1.0
66.24846,-2.306163,1.0
-50.658627,56.269,1.0
53.460373,39.809914,4.0
-43.176853,-63.79531,1.0
-25.567547,52.369156,1.0
53.60869,43.489185,3.0
11.797545,12.717465,1.0
-64.1966,61.611248,1.0
41.126442,-8.282388,3.0
-53.44961,-4.979391,3.0
-50.716606,39.664204,3.0
59.578278,10.406858,
1.0252368,-69.34087,3.0
55.9617,38.738396,3.0
-59.60892,-19.244127,
2.456018,-67.88197,1.0
-37.065952,-71.10788,1.0
-24.85069,31.196508,1.0
-26.655962,-50.40526,
5.0700088,59.823128,1.0
-6.734359,-84.9806,
61.954002,-24.99994,1.0
67.38835,18.239817,1.0
70.26219,41.84798,4.0
-24.34082,-57.555496,1.0
57.551044,12.860151,3.0
8.0183735,-62.15017,4.0
-17.120241,55.250843,1.0
57.165012,36.534424,3.0
64.73786,23.380438,1.0
-28.021322,-61.579514,1.0
-19.68063,-52.682343,3.0
74.31215,-9.272155,3.0
41.72382,-17.07035,1.0
25.689222,-58.04406,
-5.8190207,-59.840534,4.0
41.984394,-53.61469,1.0
61.739582,57.072746,5.0
76.49939,-19.941116,4.0
-12.627331,33.184284,4.0
-33.387604,66.03214,1.0
60.30479,55.618896,3.0
-44.903847,-54.037174,1.0
-6.84326,-72.6887,1.0
-10.009029,-84.40261,3.0
64.06127,-18.815647,1.0
-58.021473,-22.703932,1.0
-11.556383,-61.836018,1.0
-52.21338,39.223087,4.0
3.2470765,-38.902477,1.0
-10.111437,-79.29043,
1.681782,-37.68156,1.0
63.22209,16.648748,3.0
66.95862,17.384514,3.0
10.030924,-80.40311,1.0
13.411743,-75.19539,4.0
47.74931,-31.533098,1.0
-45.583736,-53.387676,1.0
70.29031,-57.688736,
3.679559,-80.7483,1.0
-51.719677,-43.95328,3.0
-51.911404,-44.551678,3.0
-40.20783,-56.1086,3.0
70.61927,-57.85722,4.0
70.29019,-57.68952,4.0
-8.380948,-0.7067752,1.0
-8.558319,-2.2298439,1.0
-13.879037,-37.615982,5.0
-8.40404,2.4438987,1.0
-8.2229185,2.4748392,1.0
-14.499011,-36.674385,5.0
-12.367142,-35.9869,5.0
-50.468018,-54.306004,1.0
-4.206621,-80.351364,5.0
51.05043,-24.822323,1.0
-25.461792,-58.104763,1.0
32.904,-62.3599,
-18.401175,46.43281,1.0
68.60787,-22.709013,1.0
-4.4860463,7.5137215,1.0
43.3532,-20.624237,4.0
64.95514,-19.731936,1.0
-55.1842,39.784904,4.0
-27.458858,-62.131207,1.0
35.112434,0.29159874,1.0
32.649837,-65.56476,1.0
8.947069,-33.66374,3.0
70.95604,-69.03829,1.0
76.82115,20.94776,3.0
-10.89772,-74.50511,1.0
8.235739,-34.037228,1.0
38.12727,25.049082,1.0
-28.57783,34.720543,1.0
-9.577948,-79.94672,1.0
5.2572536,-80.1991,3.0
37.926235,-50.15464,1.0
-7.0069866,-74.692726,3.0
-4.7026153,-62.9611,3.0
7.683686,-45.279305,
-4.5483694,-43.47501,3.0
-36.001522,-68.39936,1.0
-20.33484,47.76659,1.0
-0.7890777,51.02895,1.0
59.556633,39.8727,
-54.55657,63.278442,1.0
-48.79261,-49.70145,1.0
-37.657005,-67.18065,1.0
78.51898,-6.454935,3.0
77.09822,20.910347,3.0
10.18445,-63.781727,3.0
79.13953,20.690063,5.0
68.23079,12.760241,3.0
61.189926,-28.69973,4.0
76.219055,-62.058456,3.0
-39.9014,-69.11654,1.0
-13.505929,-37.441254,1.0
75.79139,-2.8458736,1.0
-26.435352,-47.506477,
15.4602375,-78.25367,1.0
63.93214,-18.902092,1.0
11.460045,53.740158,1.0
68.43027,18.241833,1.0
-12.505353,22.427223,1.0
63.891434,37.66997,5.0
54.192,42.125008,4.0
69.683235,2.7190437,4.0
73.25887,19.046242,3.0
53.776527,39.827496,1.0
66.4059,42.734886,1.0
9.573221,-75.30721,3.0
-24.938768,31.312653,1.0
54.7507,54.962906,3.0
68.52188,-9.937659,
69.29995,-62.171616,3.0
3.46926,-38.239674,1.0
42.56685,-4.1418395,3.0
24.735514,-58.324154,5.0
-1.3687606,37.294132,
-34.95081,64.66569,1.0
22.028109,-45.38465,1.0
66.24207,33.11324,4.0
-39.050877,27.044695,3.0
-16.314638,67.351974,3.0
-65.44359,63.70047,1.0
10.000916,6.7716956,1.0
75.43319,-3.662458,4.0
18.822205,6.3337817,1.0
-31.683867,-69.82015,1.0
7.832023,-38.38918,3.0
37.274334,-49.11824,4.0
69.979904,-65.000534,4.0
43.661957,-52.467644,3.0
-3.464232,-48.476017,5.0
57.162285,40.09944,1.0
77.5868,-21.112946,
-21.907373,-35.95112,1.0
12.281978,-43.95663,1.0
52.126434,-23.698679,1.0
56.453712,-33.502163,1.0
8.992797,-84.8143,1.0
77.26772,22.30001,1.0
-10.809918,-79.04396,
-9.769167,-81.61386,1.0
-14.947544,13.817792,3.0
-5.178663,-82.075005,1.0
-13.099012,23.253134,3.0
78.029755,22.788914,1.0
0.5176798,23.289686,1.0
57.25531,-19.869003,
8.08527,-62.175617,1.0
61.34893,24.243681,1.0
31.374786,-51.519737,1.0
10.832752,24.72861,1.0
9.287193,51.102337,1.0
77.90064,21.799644,1.0
1.9248346,-39.599983,1.0
-16.926107,-8.662398,1.0
-3.304647,-27.52164,4.0
77.03442,-0.8574636,1.0
-25.011175,-51.5163,
-35.014828,64.41596,1.0
-18.166077,46.795437,1.0
69.35792,20.187006,3.0
81.39328,3.0500457,3.0
10.816247,62.11479,3.0
-11.15763,-78.89998,1.0
66.16021,-3.6835468,1.0
-27.751913,-62.46111,1.0
-28.157774,-60.36179,1.0
47.260826,-31.349617,4.0
57.142265,16.056799,3.0
52.735207,55.39626,1.0
30.771908,14.171684,3.0
62.05348,-0.1461212,1.0
-64.25598,66.12721,1.0
7.691178,42.371803,1.0
-23.407703,60.87677,1.0
1.5051358,-62.261253,1.0
57.929424,35.824974,4.0
61.488358,51.436275,4.0
-32.69337,17.127468,3.0
-39.992313,-65.81865,1.0
57.952927,35.690853,1.0
53.357136,47.93403,1.0
-51.83586,-52.50395,4.0
22.638006,-59.08868,1.0
-53.222084,39.604195,3.0
53.883884,42.06154,1.0
78.26005,-5.035143,5.0
2.9453027,-38.36614,1.0
36.535362,-19.774328,5.0
30.234987,-25.38449,3.0
41.495766,-43.17708,1.0
-2.171591,42.179626,3.0
-45.409584,64.57768,1.0
-35.414017,66.18805,1.0
32.47619,-51.334953,
-18.82802,29.33668,1.0
61.170338,-29.13112,4.0
-38.400284,-66.893906,1.0
26.247622,24.658209,5.0
-6.2779484,-44.576077,4.0
-54.007744,-19.123835,4.0
37.721317,-23.394258,3.0
-31.535944,-71.33149,1.0
74.59964,-0.030724013,1.0
-55.083233,54.506374,1.0
-37.118717,-54.48426,
41.7406,-10.500022,1.0
13.643769,-43.139668,1.0
-17.226868,23.983648,1.0
1.0403913,28.737413,1.0
69.2768,16.674145,3.0
-35.245113,66.01741,1.0
-1.5869256,-27.327229,4.0
10.685405,61.51874,1.0
20.226294,-79.016266,
2.7447944,-38.76434,1.0
75.34321,-61.418396,
60.229755,-37.79005,1.0
-16.945454,68.749916,3.0
-27.180202,-49.217907,4.0
-44.16683,63.255867,5.0
-47.68161,41.604656,1.0
-63.032883,-17.310785,
70.04871,-3.7032058,3.0
52.163414,-23.15091,4.0
50.002083,-28.134964,4.0
-48.446182,59.47359,5.0
53.59763,43.14599,3.0
-31.124096,-52.388004,4.0
-47.60581,64.3751,1.0
9.387187,69.93763,5.0
-19.97277,31.410328,1.0
-32.43351,66.0551,1.0
30.25969,-25.686966,3.0
42.1588,-3.0598228,1.0
-51.643406,-53.76529,4.0
79.476204,2.3774133,4.0
35.3297,-41.030876,5.0
6.5242586,-36.878696,1.0
74.11007,18.631416,3.0
51.530853,-24.12774,3.0
-34.532528,-51.512157,1.0
56.978584,55.853848,3.0
-34.27993,28.355148,3.0
63.04381,49.193687,3.0
-48.13786,42.364883,4.0
75.89966,-2.2736046,
-32.902035,-51.734337,1.0
14.403755,-39.713272,4.0
60.472885,-18.15986,5.0
-25.517878,3.7988074,4.0
-38.81925,37.911484,1.0
56.38633,52.888496,5.0
61.217377,-31.709225,4.0
-29.223595,27.716993,1.0
-33.649086,24.742413,4.0
28.585726,-46.94237,1.0
-34.998943,28.184002,3.0
65.757416,51.8591,3.0
54.07376,44.87265,5.0
8.760009,-21.338142,1.0
-2.2668335,-57.136696,3.0
-4.8430333,-43.923935,3.0
-42.03578,-58.375435,1.0
-39.787415,54.1261,5.0
-6.2818165,-45.236774,4.0
15.307383,5.573276,1.0
-38.950886,35.72703,1.0
59.92921,29.912992,1.0
-35.770058,67.56257,4.0
-53.688805,54.513134,1.0
25.524221,-27.610996,3.0
-50.169094,39.6367,4.0
68.984825,-1.7195511,4.0
-11.751376,-85.352036,1.0
53.40944,-35.182495,1.0
-4.4441323,-49.916885,1.0
3.3381658,-37.65623,1.0
3.561174,-37.50393,1.0
-55.62292,42.714382,1.0
3.8260891,-38.53762,1.0
-6.8696594,-85.32745,1.0
8.155174,-87.60851,1.0
-57.370285,43.132084,4.0
61.22255,-33.049515,1.0
70.554276,-68.250534,1.0
2.282248,-37.386826,1.0
44.232243,-47.02494,3.0
42.413677,-45.146233,3.0
-28.729427,-62.074417,3.0
-59.705666,43.92719,5.0
-39.98536,49.52968,1.0
-31.252201,-70.106575,1.0
22.50323,-45.004337,1.0
-51.7326,-54.75569,3.0
55.39255,42.190414,1.0
34.620937,-56.56716,
79.73118,-5.142091,1.0
60.94153,10.250557,
9.635903,-82.1334,1.0
61.326756,15.583229,
53.89239,43.397495,5.0
-60.5717,48.081684,1.0
-29.1882,-47.667324,
76.45519,-3.6688616,4.0
-45.087254,53.906208,3.0
31.216406,-0.92295253,1.0
65.086525,15.12604,1.0
54.47932,36.713837,3.0
53.169407,23.95905,3.0
10.454537,-47.346848,1.0
68.68678,-7.178081,
70.06792,18.77872,4.0
-32.59917,26.83068,4.0
-5.991216,-44.732883,4.0
68.884796,47.22323,3.0
9.331475,-36.97392,1.0
63.49296,43.8836,1.0
-27.099236,-50.3962,
0.011750503,-83.27694,
-4.943823,47.848194,1.0
1.9504441,-37.30538,1.0
-53.69644,-15.542827,
33.253876,-56.70825,1.0
7.1943483,-34.98137,
2.620061,-38.685062,1.0
-5.2838063,-64.039406,1.0
-40.957798,-6.5830483,1.0
-59.560043,62.182343,1.0
-22.724913,41.690464,1.0
70.858864,39.582516,1.0
-64.74559,65.32249,1.0
-60.294254,45.368187,3.0
40.890446,-9.102383,3.0
-39.57225,-16.004328,3.0
-55.563263,53.920345,1.0
-55.516716,41.857014,4.0
36.996384,-16.229473,4.0
-31.418127,19.610445,4.0
-28.690968,34.613583,1.0
-52.91459,58.040447,1.0
-44.11295,-53.31702,
62.94398,57.187767,4.0
-47.329777,57.17091,5.0
-3.3769276,-48.04652,1.0
57.35306,53.540375,3.0
68.60672,-61.58801,
-28.976204,-64.59005,1.0
81.89474,5.761157,
23.666855,-60.329983,1.0
-45.31525,52.245686,1.0
15.717039,-38.852406,1.0
46.15464,-48.1168,1.0
-32.875763,-61.252117,1.0
9.235238,-38.332397,1.0
-12.087692,-85.47182,1.0
10.121639,-47.16547,1.0
60.087692,-33.908577,1.0
-34.77261,-50.241714,1.0
-57.941875,43.103786,3.0
-60.194023,44.555904,3.0
